file,unique lemmas per 100 lemmas,total lemmas
1048130,43.02325581395349,258
1048159,59.84251968503938,127
1048280,34.1025641025641,390
1048341,33.773087071240106,379
1048364,46.770025839793284,387
1048472,42.038216560509554,314
1048529,35.797665369649806,257
1048738,41.853035143769965,313
1048742,46.25407166123778,307
1048761,49.77777777777778,225
1048805,31.301939058171747,361
1048903,45.302013422818796,298
1048952,47.30290456431535,482
1048984,37.6425855513308,263
1049008,38.109756097560975,328
1049012,49.16943521594684,301
1049114,40.406976744186046,344
1049179,41.0958904109589,365
1049261,41.46341463414634,246
1049276,39.273927392739274,303
1049329,32.35294117647059,374
1049429,36.86131386861314,274
1049460,43.0,200
1049472,40.53030303030303,264
1049574,36.47642679900744,403
1049746,36.65768194070081,371
1049846,41.14942528735632,435
1049849,55.947136563876654,227
1049910,36.71232876712329,365
1049951,45.72192513368984,374
1050304,45.19230769230769,312
1050342,34.69387755102041,294
1050463,39.705882352941174,340
1050504,37.41794310722101,457
1050553,33.33333333333333,294
1050622,41.7910447761194,335
1050860,51.162790697674424,215
1050908,41.15523465703971,277
1050931,46.601941747572816,309
1050955,40.0,275
1051036,39.27576601671309,359
1051270,34.52685421994885,391
1051276,59.23076923076923,130
1051474,44.05144694533762,311
1051518,42.248062015503876,258
1051796,36.15560640732266,437
1051912,45.42253521126761,284
1051940,51.24999999999999,160
1052028,40.18691588785047,321
1052029,40.8,250
1052074,39.83286908077994,359
1052103,42.40687679083094,349
1052180,40.95744680851064,376
1052209,44.827586206896555,319
1052326,55.140186915887845,214
1052334,43.606557377049185,305
1052336,49.54128440366973,327
1052362,37.76978417266187,278
1052378,39.726027397260275,219
1052420,40.0,310
1052464,56.4625850340136,147
1052475,38.80597014925373,268
1052529,32.773109243697476,357
1052664,41.76136363636363,352
1052677,41.690962099125365,343
1052687,45.56574923547401,327
1052914,39.32203389830509,295
1052915,42.74809160305343,262
1053038,52.74725274725275,273
1053130,40.140845070422536,426
1053154,45.67164179104478,335
1053159,36.19047619047619,315
1053179,37.38317757009346,321
1053185,41.86046511627907,301
1053274,46.64804469273743,358
1053312,39.25501432664756,349
1053317,45.36423841059602,302
1053319,40.934065934065934,364
1053480,25.70093457943925,428
1053568,45.909090909090914,220
1053764,37.27272727272727,220
1053966,34.16988416988417,518
1053994,43.75,304
1054125,38.33865814696485,313
1054261,52.86103542234333,367
1054274,43.96887159533074,257
1054290,49.01960784313725,255
1054294,50.697674418604656,215
1054317,36.99421965317919,346
1054353,46.865671641791046,335
1054442,36.30769230769231,325
1054476,43.91143911439114,271
1054640,39.416058394160586,274
1054654,52.38095238095239,147
1054672,26.680672268907564,476
1054691,29.268292682926827,369
1054730,40.98360655737705,366
1054917,44.06779661016949,295
1054940,37.2093023255814,301
1055117,36.67820069204152,289
1055139,40.74074074074074,270
1055163,42.244224422442244,303
1055177,48.96551724137931,290
1055205,35.294117647058826,595
1055329,39.295392953929536,369
1055473,41.839762611275965,337
1055508,30.446927374301673,358
1055524,39.696969696969695,330
1055639,40.25974025974026,308
1055656,38.67403314917127,362
1055820,45.767195767195766,378
1055868,43.17617866004963,403
1055941,43.188405797101446,345
1055965,31.40495867768595,242
1056099,46.35036496350365,274
1056327,41.6,375
1056329,40.369393139841684,379
1056537,37.028824833702885,451
1056811,43.169398907103826,366
1056841,33.98876404494382,356
1057078,47.0404984423676,321
1057163,45.87155963302752,218
1057251,42.50681198910082,367
1057485,48.301886792452834,265
1057533,42.71523178807947,302
1057575,43.77593360995851,482
1057625,41.795665634674926,323
1057810,41.31736526946108,334
1057852,39.3312101910828,628
1058104,34.375,352
1058151,45.378151260504204,238
1058201,42.61744966442953,298
1058326,34.146341463414636,328
1058350,43.32425068119891,367
1058415,45.20123839009288,323
1058476,55.172413793103445,116
1058559,42.38805970149254,335
1058759,52.46636771300448,223
1058811,43.103448275862064,348
1059007,38.26815642458101,358
1059253,42.48554913294797,346
1059305,43.007915567282325,379
1059344,31.944444444444443,432
1059458,41.32492113564668,317
1059545,42.50681198910082,367
1059581,43.717277486910994,382
1059615,42.480211081794195,379
1059679,51.272727272727266,275
1059882,45.248868778280546,221
1060083,49.42528735632184,348
1060152,43.727598566308245,279
1060155,36.51877133105802,293
1060401,44.92307692307692,325
1060599,40.37854889589905,317
1060707,39.48051948051948,385
1060861,47.14285714285714,280
1060888,55.04201680672269,238
1060937,37.26235741444867,263
1061074,43.3048433048433,351
1061087,52.76595744680851,235
1061121,35.977337110481585,353
1061257,48.69281045751634,306
1061299,37.94037940379404,369
1061328,53.90625,256
1061442,45.58139534883721,430
1061522,44.85049833887043,301
1061634,44.83870967741935,310
1061654,34.94423791821561,269
1061753,38.30409356725146,342
1061777,50.87108013937283,287
1061910,37.1007371007371,407
1061931,38.256658595641646,413
1061996,47.093023255813954,344
1062151,34.23180592991914,371
1062224,41.21212121212121,330
1062397,38.328530259366,347
1062461,35.53719008264463,363
1062824,45.76271186440678,236
1062900,40.852130325814535,399
1062956,29.76878612716763,346
1063116,34.33476394849785,233
1063282,37.26541554959786,373
1063382,39.263803680981596,326
1063435,41.76829268292683,328
1063443,34.73389355742297,357
1063478,47.368421052631575,228
1063481,45.42253521126761,284
1063514,44.27244582043344,323
1063731,37.33681462140992,383
1063758,35.15151515151515,330
1063781,30.423280423280424,378
1063805,37.01067615658363,281
1063857,55.60975609756098,205
1063915,44.07582938388626,211
1063980,40.75067024128686,373
1064058,45.2914798206278,223
1064149,39.00523560209424,382
1064273,43.956043956043956,364
1064359,46.1847389558233,249
1064402,45.95375722543353,346
1064440,41.644562334217504,377
1064474,50.91463414634146,328
1064481,40.899357601713064,467
1064490,32.35294117647059,340
1064511,47.57281553398058,309
1064514,46.08695652173913,230
1064657,37.15596330275229,218
1064740,39.38461538461539,325
1064788,48.8,125
1064817,40.050377833753146,397
1065118,48.31460674157304,267
1065343,44.44444444444444,423
1065347,46.81647940074906,267
1065491,49.29577464788733,355
1065522,42.42424242424242,330
1065623,47.40484429065744,289
1065714,40.64516129032258,310
1065788,46.400000000000006,375
1065933,38.972809667673715,331
1065943,39.07103825136612,366
1066097,40.05305039787798,377
1066286,49.042145593869726,261
1066357,46.50205761316872,243
1066388,35.69405099150141,353
1066392,39.81042654028436,422
1066453,44.71153846153847,208
1066543,43.37078651685393,445
1066560,34.26791277258567,321
1066683,36.51226158038147,367
1066802,34.80825958702065,339
1066839,52.01149425287356,348
1066847,37.94466403162055,253
1066886,36.80297397769517,269
1066982,41.82825484764543,361
1066984,50.74626865671642,201
1067011,37.95379537953795,303
1067028,40.67278287461774,327
1067037,38.858695652173914,368
1067059,39.63963963963964,444
1067151,43.9344262295082,305
1067180,34.855769230769226,416
1067299,44.09722222222222,288
1067311,48.837209302325576,344
1067754,56.65024630541872,203
1068333,44.141689373297005,367
1068419,47.61904761904761,126
1068473,38.860103626943,193
1068762,36.440677966101696,354
1068953,41.404358353510894,413
1069036,43.82566585956417,413
1069041,43.93939393939394,330
1069135,37.223340040241446,497
1069167,44.921875,256
1069251,51.652892561983464,242
1069313,44.76987447698745,239
1069384,51.19047619047619,168
1069389,45.337620578778136,311
1069391,38.8268156424581,358
1069410,40.340909090909086,352
1069486,43.689320388349515,309
1069685,34.13333333333333,375
1069829,32.88288288288289,444
1069998,48.64864864864865,259
1070118,39.92673992673993,273
1070259,41.19718309859155,284
1070292,54.84949832775919,299
1070334,45.0,360
1070349,40.058479532163744,342
1070375,29.110512129380055,371
1070521,41.25,320
1070723,26.755852842809364,299
1070789,40.3125,320
1071263,40.33333333333333,300
1071284,46.788990825688074,218
1071511,33.45454545454545,275
1071513,40.652818991097924,337
1071641,38.028169014084504,284
1071692,40.54054054054054,407
1071781,41.53846153846154,325
1071822,35.83061889250814,307
1071846,44.60966542750929,269
1071943,36.784140969163,454
1072072,39.84674329501915,261
1072087,35.44668587896253,347
1072397,43.513513513513516,370
1072520,43.4375,320
1072528,46.42857142857143,280
1072606,34.92063492063492,504
1072658,47.96747967479675,246
1072659,40.625,224
1072963,43.190661478599225,257
1072988,37.87375415282392,301
1073001,43.00699300699301,286
1073014,50.71090047393365,211
1073024,49.074074074074076,324
1073131,50.877192982456144,285
1073147,41.584158415841586,303
1073420,47.368421052631575,323
1073428,37.2093023255814,344
1073628,29.767441860465116,430
1073659,43.24324324324324,370
1073764,35.294117647058826,221
1073809,41.904761904761905,315
1073830,32.82442748091603,393
1073932,34.56464379947229,379
1074210,35.61151079136691,278
1074304,45.96774193548387,248
1074328,41.810344827586206,232
1074331,40.35087719298245,342
1074456,38.71866295264624,359
1074703,50.349650349650354,143
1074721,36.92722371967655,371
1074783,40.714285714285715,280
1075051,39.637305699481864,386
1075178,50.44642857142857,224
1075194,43.606557377049185,305
1075243,44.48529411764706,272
1075287,39.86486486486486,296
1075294,51.49253731343284,268
1075337,43.291139240506325,395
1075424,34.26966292134831,356
1075446,41.964285714285715,336
1075450,57.59493670886076,158
1075554,56.476683937823836,193
1075584,39.80263157894737,304
1075656,33.98230088495575,565
1075768,38.48580441640379,317
1075813,38.79598662207358,299
1075905,40.53333333333333,375
1075926,39.27576601671309,359
1076020,49.68354430379747,316
1076065,40.15444015444015,259
1076066,52.40793201133145,353
1076135,48.660714285714285,224
1076207,50.76530612244898,392
1076246,45.714285714285715,210
1076301,40.42553191489361,282
1076321,41.57706093189964,279
1076438,37.75811209439528,339
1076490,37.46630727762803,371
1076492,38.88888888888889,468
1076546,39.285714285714285,364
1076556,38.83495145631068,309
1076588,36.84210526315789,532
1076604,44.27710843373494,332
1076664,35.785953177257525,299
1076677,37.01657458563536,362
1076709,38.482384823848236,369
1076792,44.62540716612378,307
1076869,41.389728096676734,331
1076939,45.91029023746702,379
1077119,57.065217391304344,184
1077195,41.01694915254237,295
1077476,44.56233421750663,377
1077478,51.12107623318386,223
1077545,49.54128440366973,327
1077659,39.30885529157667,463
1077768,38.297872340425535,282
1077814,48.47457627118644,295
1078004,36.60130718954248,306
1078009,41.156462585034014,294
1078227,34.650455927051674,329
1078318,47.004608294930875,434
1078342,55.04587155963303,218
1078378,40.8955223880597,335
1078433,46.012269938650306,326
1078553,45.55256064690027,371
1078603,39.650145772594755,343
1078916,35.256410256410255,312
1079141,38.64406779661017,295
1079196,43.127962085308056,422
1079218,44.9438202247191,178
1079355,44.01294498381877,309
1079500,34.104046242774565,346
1079614,40.468227424749166,299
1079643,41.66666666666667,252
1079845,48.322147651006716,298
1079954,42.124542124542124,273
1079966,42.9054054054054,296
1080061,39.0,300
1080080,39.719626168224295,428
1080285,48.739495798319325,238
1080585,46.13466334164589,401
1080655,39.53488372093023,344
1080685,40.25157232704403,318
1080849,43.85382059800664,301
1080962,43.81443298969072,388
1081224,40.136054421768705,294
1081341,52.64623955431755,359
1081369,40.54054054054054,222
1081456,36.63663663663664,333
1081503,40.909090909090914,264
1081519,43.4375,320
1081543,46.92307692307692,260
1081623,37.46397694524496,347
1081677,45.08196721311475,244
1081736,39.9390243902439,328
1082036,48.46153846153846,260
1082050,35.932203389830505,295
1082108,41.37931034482759,348
1082237,40.74074074074074,459
1082245,40.625,384
1082308,44.31137724550898,334
1082317,41.883116883116884,308
1082328,44.193548387096776,310
1082431,50.50847457627119,295
1082436,41.10169491525424,472
1082728,31.129476584022036,363
1082986,46.52777777777778,288
1083075,54.385964912280706,171
1083245,58.70967741935483,155
1083446,41.19850187265918,267
1083455,43.87096774193549,310
1083618,37.38601823708207,329
1083697,74.19354838709677,62
1083779,40.65040650406504,369
1083782,47.56446991404012,349
1083788,39.93288590604027,298
1083858,46.902654867256636,226
1084073,32.10332103321033,271
1084099,43.582089552238806,335
1084195,38.82352941176471,255
1084278,32.822757111597376,457
1084324,40.298507462686565,268
1084452,31.907894736842106,304
1084466,47.956403269754766,367
1084470,42.857142857142854,322
1084478,38.732394366197184,426
1084597,30.909090909090907,385
1084860,45.36423841059602,302
1084934,27.906976744186046,473
1085024,36.53846153846153,312
1085090,37.857142857142854,420
1085178,45.682451253481894,359
1085283,45.2,250
1085321,43.11594202898551,276
1085463,48.50299401197605,334
1085663,48.23529411764706,340
1085714,41.85022026431718,227
1085733,38.88888888888889,270
1085772,45.22821576763486,241
1085846,39.54545454545455,440
1086003,40.29304029304029,273
1086007,38.28382838283829,303
1086263,41.62011173184357,358
1086343,53.71900826446281,121
1086384,46.590909090909086,264
1086542,46.52777777777778,144
1086584,35.56231003039514,329
1086688,37.62376237623762,303
1086734,49.48805460750853,293
1086925,39.09952606635071,422
1087158,47.46666666666667,375
1087264,36.096256684491976,374
1087630,37.61194029850746,335
1087703,36.19047619047619,315
1087713,43.7007874015748,254
1087758,40.40114613180516,349
1087972,48.507462686567166,268
1088092,42.72727272727273,330
1088126,37.461300309597526,323
1088250,41.228070175438596,342
1088383,41.07744107744108,297
1088466,42.62948207171315,251
1088493,47.0404984423676,321
1088494,38.950276243093924,362
1088827,41.47727272727273,352
1088859,45.88607594936709,316
1088862,36.41160949868074,379
1088889,41.935483870967744,310
1088998,34.83870967741935,310
1089123,45.689655172413794,464
1089155,42.5531914893617,329
1089280,42.810457516339866,306
1089378,43.225806451612904,310
1089472,43.04932735426009,223
1089533,38.557993730407524,319
1089601,47.15719063545151,299
1089627,39.325842696629216,267
1089662,38.15384615384615,325
1089898,41.14285714285714,175
1089959,37.437185929648244,398
1090092,55.072463768115945,207
1090108,44.522968197879855,283
1090170,46.35568513119534,343
1090247,34.36293436293436,259
1090336,45.63106796116505,309
1090338,38.12316715542522,341
1090340,44.612068965517246,464
1090349,34.47204968944099,322
1090399,49.825783972125436,287
1090573,45.53846153846154,325
1090685,47.58620689655172,290
1090730,41.80790960451977,354
1090742,32.06997084548105,343
1090891,43.109540636042404,283
1091014,42.93948126801153,347
1091022,45.426829268292686,328
1091108,39.89637305699482,386
1091210,44.44444444444444,378
1091257,38.46153846153847,273
1091309,44.225352112676056,355
1091430,35.256410256410255,312
1091471,37.46701846965699,379
1091511,36.15960099750624,401
1091583,43.57798165137615,218
1091612,37.83068783068783,378
1091653,38.801261829652994,317
1091720,44.69387755102041,490
1091757,35.578947368421055,475
1091866,30.201342281879196,298
1092061,51.048951048951054,286
1092073,42.46153846153846,325
1092270,48.67256637168141,339
1092773,39.920948616600796,253
1092963,46.64179104477612,268
1092969,46.97406340057637,347
1093122,41.08761329305136,331
1093268,38.78787878787879,330
1093321,37.35632183908046,348
1093339,39.49579831932773,357
1093349,44.01294498381877,309
1093478,36.8995633187773,458
1093568,41.42538975501114,449
1093577,47.14828897338403,263
1093616,43.97905759162304,382
1093763,37.219730941704036,223
1093810,38.659793814432994,194
1093902,38.547486033519554,358
1094011,41.431670281995665,461
1094097,48.266666666666666,375
1094106,39.77900552486188,181
1094163,36.27450980392157,306
1094180,47.76119402985074,335
1094286,36.24595469255664,309
1094638,37.37373737373738,297
1094902,29.383886255924168,211
1095028,42.296072507552864,331
1095081,29.909365558912388,331
1095250,41.839080459770116,435
1095300,51.13350125944584,397
1095694,47.51552795031056,322
1095791,43.27731092436975,238
1095879,47.59036144578313,332
1096010,33.03167420814479,221
1096042,40.92219020172911,347
1096313,50.82508250825083,303
1096593,33.54632587859425,313
1096607,46.285714285714285,175
1096631,41.690962099125365,343
1096651,44.8559670781893,243
1096694,40.52287581699346,306
1096747,65.78947368421053,114
1096755,42.08860759493671,316
1097062,37.73987206823028,469
1097091,42.5,400
1097149,36.07954545454545,352
1097242,44.94949494949495,198
1097253,33.52769679300292,343
1097351,41.25,320
1097372,28.27586206896552,290
1097498,41.98717948717949,312
1097577,39.55223880597015,268
1097636,43.18936877076412,301
1097710,49.67741935483871,310
1097741,39.81481481481482,324
1097795,38.53503184713376,314
1097855,45.79710144927536,345
1098127,52.78969957081545,233
1098279,40.397350993377486,302
1098332,46.32911392405064,395
1098337,49.112426035502956,338
1098453,34.69387755102041,294
1098551,38.28996282527881,269
1098553,45.39877300613497,326
1098663,54.45544554455446,202
1098724,39.85507246376812,276
1098800,35.20710059171598,338
1098842,35.03649635036496,274
1098924,42.857142857142854,315
1098928,37.704918032786885,305
1099080,47.340425531914896,188
1099105,40.0,425
1099106,44.48275862068966,290
1099116,42.16524216524217,351
1099125,39.89501312335958,381
1099127,42.48554913294797,346
1099256,54.78723404255319,188
1099361,48.818897637795274,254
1099393,45.32374100719424,417
1099400,42.45283018867924,318
1099440,36.92660550458716,436
1099541,34.859154929577464,284
1099627,40.274599542334094,437
1099643,36.92722371967655,371
1099781,47.11864406779661,295
1099849,34.54545454545455,385
1100068,38.58520900321543,311
1100268,53.03030303030303,132
1100270,44.927536231884055,345
1100292,50.73170731707317,205
1100356,36.25377643504532,331
1100401,36.52694610778443,334
1100732,39.31203931203931,407
1100795,46.45161290322581,310
1101099,39.75903614457831,415
1101246,42.31974921630094,319
1101265,41.9753086419753,324
1101313,50.28409090909091,352
1101332,28.117913832199548,441
1101357,38.20754716981132,424
1101729,41.32231404958678,363
1101858,47.85478547854785,303
1101889,45.90747330960854,281
1101921,36.23853211009174,218
1102007,50.70921985815603,282
1102065,42.94294294294294,333
1102179,47.286821705426355,258
1102215,41.042345276872965,307
1102227,46.30541871921182,203
1102427,36.24454148471616,458
1102500,37.61467889908257,218
1102514,49.06542056074766,214
1102527,45.84837545126354,277
1102795,54.02298850574713,174
1102844,49.08136482939632,381
1102947,42.1875,384
1102998,37.119113573407205,361
1103067,32.475884244372985,311
1103401,39.44954128440367,327
1103494,47.767857142857146,224
1103630,45.42372881355932,295
1104012,44.15954415954416,351
1104207,40.65934065934066,273
1104364,41.254125412541256,303
1104395,42.46987951807229,332
1104904,46.774193548387096,310
1104960,40.92526690391459,281
1104997,33.57142857142857,280
1105022,44.854881266490764,379
1105037,44.44444444444444,171
1105047,39.32291666666667,384
1105098,42.608695652173914,345
1105165,42.061281337047355,359
1105188,49.795918367346935,245
1105252,53.67647058823529,272
1105254,40.10840108401084,369
1105276,38.4375,320
1105411,40.08810572687225,227
1105527,38.84057971014493,345
1105556,52.64900662251656,302
1105590,36.43122676579926,269
1105857,40.57971014492754,345
1105862,53.84615384615385,156
1105897,38.730158730158735,315
1105962,41.44144144144144,222
1106019,61.71875,128
1106076,34.791252485089466,503
1106097,43.24324324324324,185
1106132,54.83870967741935,155
1106169,43.32247557003257,307
1106418,41.935483870967744,248
1106425,33.663366336633665,404
1106499,30.92269326683292,401
1106573,36.807817589576544,307
1106598,40.340909090909086,352
1106694,44.15094339622642,265
1106721,46.666666666666664,375
1106726,57.638888888888886,144
1106728,41.333333333333336,300
1106768,48.89867841409692,227
1106796,43.07116104868914,267
1106858,44.9685534591195,318
1106864,41.711229946524064,374
1106913,44.25087108013937,287
1106939,33.22683706070288,313
1107011,38.17663817663818,351
1107017,37.5,296
1107034,47.69230769230769,260
1107099,37.142857142857146,245
1107261,33.554083885209714,453
1107311,26.27118644067797,354
1107491,44.193548387096776,310
1107506,41.717791411042946,326
1107534,43.15068493150685,292
1107562,31.941031941031937,407
1107813,50.20746887966805,241
1107884,39.24050632911392,316
1108141,46.90553745928339,307
1108251,38.557993730407524,319
1108278,42.62295081967213,305
1108762,53.205128205128204,312
1108765,47.34513274336283,226
1109085,42.297650130548305,383
1109151,39.94708994708995,378
1109173,45.588235294117645,136
1109218,40.213523131672595,281
1109556,39.603960396039604,303
1109567,56.14035087719298,114
1109679,37.83132530120482,415
1109700,39.06810035842294,279
1109792,32.55813953488372,387
1109864,40.63745019920319,251
1109886,51.76991150442478,226
1109974,38.83495145631068,515
1110085,38.652482269503544,282
1110281,42.35924932975871,373
1110601,34.831460674157306,356
1110655,48.55305466237942,311
1110699,38.88888888888889,324
1110869,33.582089552238806,268
1110971,40.27777777777778,432
1111037,43.203883495145625,412
1111103,40.5940594059406,404
1111175,35.4054054054054,370
1111178,42.21218961625282,443
1111318,41.74174174174174,333
1111738,30.033003300330037,303
1111928,44.84126984126984,252
1111984,43.657817109144545,339
1112019,43.75,240
1112141,46.10951008645533,347
1112155,38.46153846153847,312
1112401,46.22641509433962,318
1112509,47.90996784565916,311
1112538,38.48314606741573,356
1112678,43.42105263157895,456
1112819,32.54237288135593,295
1112822,38.69731800766284,261
1113031,50.53191489361703,188
1113190,42.15686274509804,306
1113194,37.15277777777778,288
1113257,39.61038961038961,308
1113295,41.21212121212121,330
1113495,50.0,192
1113573,46.236559139784944,372
1113660,39.516129032258064,496
1113799,46.04519774011299,354
1113871,54.377880184331794,217
1113888,30.670103092783506,388
1113915,44.412607449856736,349
1114004,34.48275862068966,377
1114114,47.76536312849162,358
1114178,38.46153846153847,312
1114229,44.230769230769226,364
1114352,40.76923076923077,260
1114472,38.443935926773456,437
1114523,42.94736842105264,475
1114595,45.60260586319218,307
1114626,44.034090909090914,352
1114767,34.87544483985765,281
1114825,42.2077922077922,308
1114907,44.84848484848485,165
1114943,39.05109489051095,274
1115147,44.299674267100976,307
1115221,40.74074074074074,324
1115418,50.526315789473685,190
1115627,39.77900552486188,362
1115678,33.70165745856354,543
1115681,37.98701298701299,308
1115705,45.48872180451128,266
1115706,36.64921465968586,382
1115722,49.0990990990991,222
1115860,37.735849056603776,318
1116042,36.674259681093396,439
1116071,38.108108108108105,370
1116089,29.602888086642597,277
1116340,32.142857142857146,392
1116411,34.72222222222222,360
1116560,34.96143958868895,389
1116626,44.58874458874459,231
1116742,35.92592592592593,540
1116766,45.94594594594595,370
1116768,37.634408602150536,372
1116840,45.2247191011236,356
1116877,37.24696356275304,247
1117091,41.911764705882355,272
1117118,31.873479318734795,411
1117146,37.33766233766234,308
1117608,37.406483790523694,401
1117671,47.540983606557376,305
1117687,42.9042904290429,303
1117740,48.13664596273292,322
1117903,42.35807860262008,458
1117909,43.521594684385384,301
1118473,50.352112676056336,284
1118487,31.456310679611647,515
1118531,42.151162790697676,344
1118534,42.567567567567565,296
1118558,38.69565217391304,230
1118568,45.16129032258064,217
1118619,30.317848410757946,409
1118696,32.08955223880597,268
1118709,28.433734939759038,415
1118738,44.61538461538462,455
1118862,50.806451612903224,248
1118901,36.688311688311686,308
1119127,35.445544554455445,505
1119260,37.74647887323944,355
1119329,42.673521850899746,389
1119334,41.866028708133975,418
1119358,37.76371308016878,474
1119490,37.05882352941177,340
1119584,36.07427055702917,377
1119781,47.66355140186916,214
1120039,39.20454545454545,352
1120348,38.23529411764706,306
1120447,32.49211356466877,317
1120486,44.05940594059406,202
1120555,38.56041131105398,389
1120670,44.54828660436137,321
1120717,37.97814207650273,366
1120749,36.07214428857716,499
1120829,39.70037453183521,267
1120880,46.42857142857143,224
1120953,42.98850574712644,435
1120966,33.94833948339483,271
1120968,45.564516129032256,248
1121083,35.43543543543544,333
1121124,40.0,285
1121144,34.552845528455286,246
1121216,34.61538461538461,390
1121350,32.91139240506329,474
1121351,43.225806451612904,465
1121417,45.0,220
1121563,54.008438818565395,237
1121565,40.88888888888889,225
1121638,35.38461538461539,325
1121857,49.681528662420384,157
1121880,38.12709030100335,299
1122079,43.1438127090301,299
1122110,49.122807017543856,285
1122148,44.25087108013937,287
1122215,40.831295843520785,409
1122260,35.3448275862069,348
1122354,39.6078431372549,255
1122432,40.856031128404666,257
1122591,57.51633986928104,153
1122593,39.130434782608695,253
1122800,36.94779116465863,249
1122810,47.161572052401745,229
1122932,42.55952380952381,336
1122943,44.70899470899471,378
1122978,44.61538461538462,260
1123014,32.08955223880597,268
1123262,43.455497382198956,382
1123293,33.88888888888889,360
1123295,42.67015706806283,382
1123304,40.39855072463768,552
1123320,47.47081712062256,257
1123424,45.55555555555556,360
1123748,38.88888888888889,360
1123776,39.937106918238996,318
1123805,47.5609756097561,328
1123878,37.11656441717792,326
1123977,40.29304029304029,273
1124099,39.285714285714285,392
1124115,40.24767801857585,323
1124162,37.5,392
1124369,35.483870967741936,341
1124455,46.07142857142857,280
1124522,43.81443298969072,194
1124783,47.91666666666667,336
1124819,32.43967828418231,373
1125187,42.901234567901234,324
1125191,45.94594594594595,407
1125564,38.287153652392945,397
1125838,49.45652173913043,184
1126001,40.42553191489361,329
1126144,44.266666666666666,375
1126329,43.32129963898917,277
1126384,30.5993690851735,317
1126472,31.788079470198678,453
1126521,35.880398671096344,301
1126528,36.734693877551024,294
1126597,45.67901234567901,162
1126636,45.209580838323355,334
1126758,30.64066852367688,359
1126799,41.31147540983607,305
1127021,46.93877551020408,245
1127050,38.56812933025404,433
1127080,40.85106382978723,235
1127176,48.93617021276596,282
1127200,51.231527093596064,203
1127260,35.10971786833856,319
1127304,41.5954415954416,351
1127387,27.613412228796847,507
1127395,38.977635782747605,313
1127473,41.246290801186944,337
1127631,32.860520094562645,423
1127688,30.53435114503817,393
1127757,28.78411910669975,403
1127786,40.345821325648416,347
1127832,43.09978768577495,471
1127909,41.19850187265918,267
1127941,40.963855421686745,332
1128202,51.28205128205128,234
1128238,34.57627118644068,295
1128260,41.88679245283019,265
1128278,42.05298013245033,302
1128319,37.453183520599254,267
1128527,37.2168284789644,309
1128789,37.137330754352035,517
1129154,42.295081967213115,305
1129215,39.800995024875625,201
1129490,52.04460966542751,269
1129521,51.01351351351351,296
1129532,36.26609442060086,466
1129578,51.23456790123457,162
1129620,52.30125523012552,239
1129637,33.64705882352941,425
1129932,37.84860557768924,251
1130130,47.43589743589743,156
1130217,36.71875,384
1130325,37.857142857142854,280
1130720,46.18320610687023,262
1130785,48.09688581314879,289
1130809,35.685483870967744,496
1130868,48.07017543859649,285
1130971,35.146443514644346,239
1131163,40.0,280
1131172,47.868852459016395,305
1131180,37.26027397260274,365
1131319,37.278106508875744,338
1131331,35.36977491961415,311
1131365,37.95620437956204,274
1131377,41.10275689223057,399
1131385,48.76543209876543,324
1131463,49.41520467836257,342
1131487,44.87632508833922,283
1131715,46.00638977635783,313
1131786,58.415841584158414,101
1131883,32.31939163498099,263
1132072,44.479495268138805,317
1132103,51.072961373390555,233
1132119,32.926829268292686,410
1132353,35.741444866920155,263
1132436,42.570281124497996,249
1132478,42.74193548387097,248
1132559,40.33333333333333,300
1132702,42.53968253968254,315
1132806,34.30962343096235,239
1132984,42.69662921348314,267
1133410,34.26183844011142,359
1133423,41.76829268292683,328
1133447,39.93174061433447,293
1133601,40.95238095238095,420
1133609,28.903654485049834,301
1133625,39.66480446927375,358
1133647,47.03947368421053,304
1133658,40.41095890410959,438
1133813,37.2093023255814,301
1133892,35.57692307692308,208
1133961,36.933797909407666,287
1133965,44.107744107744104,297
1133978,44.303797468354425,237
1134015,33.23353293413174,334
1134057,49.24012158054711,329
1134094,39.130434782608695,506
1134121,48.231511254019296,311
1134432,47.71784232365145,241
1134507,38.666666666666664,225
1134674,42.610837438423644,406
1134794,55.714285714285715,140
1134905,38.62068965517241,290
1135100,40.75067024128686,373
1135149,47.83861671469741,347
1135240,39.69957081545064,466
1135299,44.97206703910614,358
1135415,46.666666666666664,255
1135430,55.78231292517006,147
1135467,44.02332361516035,343
1135637,33.94495412844037,327
1135708,31.11111111111111,315
1135715,38.961038961038966,308
1135734,34.868421052631575,304
1135937,46.15384615384615,286
1136016,41.91616766467065,334
1136056,47.12328767123288,365
1136123,50.65963060686016,379
1136221,40.049751243781095,402
1136310,45.416666666666664,240
1136435,45.059288537549406,253
1136441,46.51162790697674,215
1136540,38.88888888888889,378
1136669,40.83769633507853,382
1136740,45.09803921568628,306
1136743,42.40282685512368,283
1136859,44.329896907216494,194
1137116,38.53211009174312,327
1137203,44.18604651162791,344
1137207,56.3573883161512,291
1137238,43.49112426035503,338
1137241,51.006711409395976,149
1137266,55.55555555555556,108
1137409,37.267080745341616,322
1137466,46.26865671641791,201
1137509,36.807817589576544,307
1137747,49.54545454545455,220
1138106,41.25874125874126,429
1138108,41.343669250645995,387
1138113,44.44444444444444,360
1138119,45.0,340
1138393,44.79166666666667,288
1138427,38.55421686746988,332
1138674,38.46153846153847,312
1138755,36.30952380952381,336
